ID_REF,GeneFoldChange,PValue,AdjPValue,Significant
TC0100006777.hg.1,0.15999999999999925,0.21773949695283687,1.0,False
TC0100006779.hg.1,-0.18833333333333302,0.09620320375944931,1.0,False
TC0100006780.hg.1,-0.07833333333333314,0.6150198441348537,1.0,False
TC0100006781.hg.1,0.20500000000000007,0.7239577879325418,1.0,False
TC0100006782.hg.1,-0.13166666666666638,0.44994608187849894,1.0,False
TC0100006783.hg.1,0.23999999999999844,0.41802868769685714,1.0,False
TC0100006784.hg.1,-0.43333333333333357,0.11539879030686459,1.0,False
TC0100006785.hg.1,-0.3083333333333331,0.254408846491145,1.0,False
TC0100006786.hg.1,-0.07833333333333359,0.6928426905104493,1.0,False
TC0100006787.hg.1,-0.1566666666666663,0.7578958158527366,1.0,False
TC0100006788.hg.1,0.125,0.010553997463323223,1.0,False
TC0100006789.hg.1,0.018333333333334423,0.912930684976653,1.0,False
TC0100006790.hg.1,-0.3949999999999996,0.16198906284080458,1.0,False
TC0100006791.hg.1,0.23500000000000032,0.47336077905134255,1.0,False
TC0100006792.hg.1,0.12666666666666604,0.7017963607493869,1.0,False
TC0100006793.hg.1,0.023333333333332984,0.8970201840951983,1.0,False
TC0100006794.hg.1,0.11500000000000021,0.6079193507429228,1.0,False
TC0100006795.hg.1,0.13833333333333453,0.6369568616243055,1.0,False
TC0100006796.hg.1,-0.06333333333333258,0.800705082202308,1.0,False
TC0100006797.hg.1,0.12333333333333352,0.552650171155469,1.0,False
TC0100006798.hg.1,-0.055000000000000604,0.7778746821554724,1.0,False
TC0100006799.hg.1,0.10666666666666735,0.57120158680672,1.0,False
TC0100006800.hg.1,-0.15833333333333233,0.31712050050437,1.0,False
TC0100006801.hg.1,0.19166666666666732,0.681730195473077,1.0,False
TC0100006802.hg.1,0.07666666666666622,0.749182803150637,1.0,False
TC0100006803.hg.1,0.021666666666665613,0.9485864669110213,1.0,False
TC0100006804.hg.1,0.15166666666666728,0.3092847909201116,1.0,False
TC0100006805.hg.1,0.021666666666666945,0.9123018733214908,1.0,False
TC0100006806.hg.1,-0.11666666666666714,0.7715980443633381,1.0,False
TC0100006807.hg.1,8.881784197001252e-16,0.999999999999995,1.0,False
TC0100006808.hg.1,0.4666666666666668,0.03842415841667801,1.0,False
TC0100006809.hg.1,-0.45333333333333314,0.07500730865570995,1.0,False
TC0100006810.hg.1,-0.2833333333333332,0.10723450059759307,1.0,False
TC0100006811.hg.1,0.11833333333333318,0.688337441951722,1.0,False
TC0100006812.hg.1,0.23500000000000298,0.4030318041181628,1.0,False
TC0100006813.hg.1,0.11166666666666814,0.5539850406793805,1.0,False
TC0100006814.hg.1,-0.05833333333333357,0.8224818965590438,1.0,False
TC0100006815.hg.1,-0.6016666666666701,0.10118620849022839,1.0,False
TC0100006816.hg.1,0.07666666666666666,0.7459993094293755,1.0,False
TC0100006817.hg.1,0.08333333333333037,0.31152428350405253,1.0,False
TC0100006818.hg.1,-0.11333333333333329,0.746747257657748,1.0,False
TC0100006819.hg.1,0.15499999999999936,0.5241392042918958,1.0,False
TC0100006820.hg.1,0.22833333333333172,0.5673655052302244,1.0,False
