,ProteinFoldChange,PValue,AdjPValue,Significant
PDLIM3,-0.015201335441545893,0.8656932522304135,0.9855253681560873,False
PLEKHO1,0.025292049406040462,0.7442565589976827,0.9732623744879622,False
PARP10,-0.01097940154640753,0.9080725196594456,0.991453259587103,False
HSD17B12,-0.004862882024980308,0.9560044825579582,0.9943137920657577,False
GLE1,-0.13966701058917153,0.10884984142389716,0.662676186908967,False
USP39,0.05924830835363437,0.3583308405242056,0.8676073108938235,False
KLHL22,0.01556956982905433,0.836774064291177,0.9814622066449394,False
AGK,-0.06140740072875772,0.4202496394378532,0.8799102302725008,False
PLA1A,0.0543805864385547,0.5161741529906041,0.9265888182165767,False
LACTB2,0.15016107807006662,0.12234009393056583,0.685977301236774,False
PYCRL,-0.08589092261934184,0.5869539631282208,0.946440071448739,False
TSSC1,-0.018849726069284145,0.8594254963270033,0.9853852578924835,False
CDCA8,0.06883874286704028,0.42741074525750267,0.8800723730691165,False
SOWAHC,-0.14648389482620416,0.35116463185964275,0.8676073108938235,False
FASTKD1,0.11242825139891366,0.40502063885951534,0.8770879497439329,False
BOLA3,0.10969518373164533,0.1847911095070683,0.7658229735284879,False
COBLL1,0.28031935098042027,0.12653180233584735,0.6868815000283959,False
HS1BP3,-0.4164683500234361,0.1440215750001482,0.7257469343194626,False
CYBRD1,-0.07367032476712154,0.66705413121724,0.9558209137948426,False
WDR81,-0.20900914594507114,0.5014987971965065,0.9241165240783552,False
SGOL2,0.010336988136870673,0.9730284427200186,0.9961388673740844,False
ACTBL2,0.18986265962868742,0.24395708278706504,0.8246004142899965,False
CCDC93,-0.028791892128907648,0.7981364497167651,0.9768683851080251,False
ESCO2,0.04074100175835227,0.7231239814110463,0.9702869229134838,False
SFT2D3,-0.0009515987307224805,0.9930773819086062,0.9985846081690612,False
HSP90AB4P,-0.2081893654818856,0.42683243773183743,0.8800723730691165,False
HSP90AB2P,0.08189916479118153,0.4115114624135575,0.8770879497439329,False
HSP90AA4P,0.010750804667317482,0.889132400899734,0.9895511797039162,False
DCAF6,0.06776228150795305,0.3313699950905043,0.864988327445132,False
TMEM41B,-0.261961118049836,0.3559708407216977,0.8676073108938235,False
TMEM97,0.02808521411029119,0.7363763140209547,0.9732623744879622,False
TMEM128,-0.016408562365406,0.8664401180109247,0.9855253681560873,False
YIF1B,-0.009018429291302255,0.9400291432357999,0.9929705792864855,False
ALG10B,-0.02061707044714467,0.8384881273776993,0.9818424436116271,False
OXLD1,-0.026697818062583423,0.845256807089799,0.9830521513867443,False
FAM133B,-0.2452734115681814,0.07056689094270222,0.592492729542971,False
ZNF326,0.27573139474180053,0.062321699479575436,0.5653380532332504,False
NOM1,0.24865105849935887,0.04150579087104446,0.47440455462730213,False
RILPL1,-0.139458426401049,0.6208329073637819,0.9541580508445037,False
DNAJC21,0.052265830218242826,0.4618554395131293,0.900531604432244,False
ESCO1,-0.05493052566999168,0.6957100330115551,0.9627230094035356,False
HERC4,-0.5929836032955649,0.006926927746965199,0.2495805951257824,False
PPP6R3,0.07331356419316393,0.4041145854874964,0.8770879497439329,False
MTX3,-0.013478682834037414,0.8880622147629954,0.989041251644146,False
RABL3,0.011398901235455838,0.9405726245808848,0.9929705792864855,False
FAM76B,-0.0018670943902776571,0.9807956337585557,0.9967545352670668,False
COQ5,-0.08364083009793433,0.6094670774495901,0.9519224862592505,False
EMC4,-0.3354278258240484,0.005744653555569276,0.2495805951257824,False
EARS2,-0.1461313299137501,0.35717383506713507,0.8676073108938235,False
MIA3,-0.07296354983845532,0.39336650944487256,0.8764319149979993,False
PITRM1,0.08841692875492768,0.45533253421325204,0.8982715534478075,False
PSMG4,0.10428588260852933,0.6425407330826698,0.9558209137948426,False
WDR44,-0.1424432275138372,0.3437882126591411,0.8676073108938235,False
DDX26B,0.02278678400105605,0.7726322122908549,0.9747728847731245,False
PRRC2B,0.007159081000434497,0.9306577713307878,0.9929705792864855,False
TJAP1,-0.15229630951373352,0.355099079559198,0.8676073108938235,False
RRP12,0.11069919206803647,0.22082670882341454,0.8005271889425227,False
COA6,-0.6481048551295778,0.0051320891851509365,0.2456911588334829,False
TOR1AIP1,0.11007558590651456,0.11863996715886385,0.6833260061341345,False
AARS2,-0.06086771643299471,0.7022678302473947,0.9637612689060489,False
PCID2,-0.4615608649673142,0.010857604513976373,0.284262145998249,False
HABP4,0.08831901180191082,0.22881086881768128,0.8127893566185669,False
SLC27A3,-0.10284541783515522,0.4725518944118944,0.9093515073386783,False
SAMD9,0.06574092426365752,0.3457760636446702,0.8676073108938235,False
SPECC1,0.26116642617601826,0.004166908225838764,0.2386449048723498,False
CCDC158,-0.6984277924368456,0.1775324781134818,0.7630923555112326,False
SMEK2,-0.26324964099593373,0.19536155207923803,0.7743704887069277,False
WIPI1,0.054474696196010086,0.7286817441408403,0.9720288191430986,False
EOGT,-0.47446496650111314,0.09114284441108993,0.6266070553262433,False
SAMD4B,-0.01778035922128396,0.8150593810118161,0.9796427422937294,False
BRMS1L,-0.2283978836716578,0.5756023270552267,0.9426811085231039,False
TBCEL,0.03726435064272238,0.6354765618815965,0.9558209137948426,False
DNTTIP2,0.2270572875314727,0.01683400126730195,0.34061164274359856,False
TTC38,0.024023607661789015,0.7680389918442335,0.9747728847731245,False
COX20,-0.4991510073434391,0.12370876369034978,0.6868815000283959,False
EXOSC6,0.18912188928093343,0.05172011199862113,0.5176032981510528,False
PPM1L,0.006653981013496235,0.9421964004723803,0.9929705792864855,False
TMEM201,-0.29712421191072025,0.09373971655109999,0.6342955583662759,False
SNAP47,0.004844058735685053,0.9550671174306251,0.9943137920657577,False
NUP188,0.15057347018469258,0.05767428184314091,0.5514621153946684,False
HP1BP3,0.16856194569483307,0.1193027486513742,0.6833260061341345,False
VARS2,0.06347357863127101,0.7885608028923539,0.9757676912534892,False
ZMYM1,0.11224528618150487,0.2425486604801996,0.8245116905388719,False
CEP170,-0.12318644555718095,0.14052561150088247,0.7178666919965431,False
ODR4,0.04839021296023205,0.6391997971754495,0.9558209137948426,False
SNAPC4,0.009009815907333518,0.9134718378240161,0.9929705792864855,False
NOL9,0.2927300015519876,0.040232755978126145,0.46821991446752886,False
NHSL1,-0.24168258956831323,0.4583785084428311,0.9000575632418679,False
HYI,0.06565694750215911,0.46294428452040104,0.900531604432244,False
TPRG1L,0.07287062019200263,0.29860869626793224,0.8519707087999923,False
CC2D1B,-0.1458701009968948,0.24721364152451356,0.8273351377053714,False
FNBP1L,0.08777541656219157,0.4462892576074611,0.8937143094373057,False
RARS2,0.062133673468331097,0.7283274649805033,0.9719591947634878,False
THEM4,0.04544194751753139,0.5668242767051102,0.9426811085231039,False
FKBP15,0.051445033616776215,0.6122595042449869,0.9524750433088539,False
DDX59,0.11914399471592318,0.31968096439068233,0.8636217488891859,False
ZC3H13,0.5571553372426408,0.22168080045127408,0.8014134555640161,False
C9orf114,0.15865385019954914,0.13276835181515342,0.6968714061423428,False
OTUD3,0.03201069054010475,0.6799184519471111,0.9568761506102116,False
C10orf76,0.03843748183962248,0.6080354398556639,0.9516690600336835,False
TMEM63B,-0.470035870230852,0.4619048799354813,0.900531604432244,False
GPATCH4,0.311784100608147,0.021011246671267258,0.374535657422728,False
LRIF1,-0.011863962281289275,0.9016400516871217,0.9906253158153695,False
IBA57,-0.05228483056246347,0.6964885905243657,0.9628145782292297,False
HECTD3,0.08831060517760037,0.571618073620129,0.9426811085231039,False
UBR4,-0.09347554277446335,0.18791432806001987,0.768252033714249,False
STXBP5,-0.007415838193153945,0.9227209943596578,0.9929705792864855,False
ARHGAP21,-0.29477195867355377,0.528405088065689,0.9290400933613959,False
BEND3,-0.012247597334003046,0.8685181604993273,0.9855253681560873,False
CAMSAP1,0.09117601770682882,0.32739012383248073,0.8643320035562339,False
MRPL2,-0.03560642981695139,0.6834917416697207,0.957453092639316,False
UBAP2,0.0432081315699584,0.6918756368195164,0.9605652045164159,False
C9orf64,0.033136812596108456,0.66849762004652,0.9558209137948426,False
FAM69A,-0.0693071828213121,0.5096084737274051,0.9247690556585174,False
GORAB,-0.2540102263040822,0.05915542776579336,0.557762837568719,False
ACBD5,0.06936708990181728,0.3327817007937721,0.8661354439142498,False
FAM102B,0.04164065831501418,0.7093820572111762,0.9646816437349787,False
RBM26,0.11313579114306549,0.20915069795876978,0.791133134973397,False
ATAD3B,0.23425016766849183,0.1987875434413773,0.7790486248753123,False
WLS,-0.5598092286072216,0.03485042614628695,0.43886984785001276,False
CPSF3L,0.0781315777001339,0.6757230971522783,0.9558209137948426,False
