file_id,file_name,file_size_mb,case_submitter_id,case_id
a550e9b4-f276-4bb2-903c-8055fc96fa43,924ccfdb-f369-4b69-a034-bfbaf0878842.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1ZT,57882f61-4a32-49f1-afd4-61c70b184d8b
a3bf68fc-460f-49a2-a94e-4063537ab563,4ea93d27-97e3-40bd-8734-d026e48fbbe4.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A2JG,47a16bf2-229b-4e9a-8b5e-3dcc61fa9106
2ce33010-4c28-423d-99e0-e006d9a2985c,66ba9b68-dcc0-4c51-a8c8-b4016502973d.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-HR-A2OG,021d32b0-a94a-4dad-95f4-8eb0abd894bf
b6c72061-cab4-4aef-bd33-3b0b4881bed2,16ab68fd-4948-4cd5-b5d8-1b2e8a1fd3cb.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A4F4,74596c13-8b5d-4289-a3c0-446fa968b241
f6dcffb7-a807-422c-86da-3271de2ebec3,d5610bbc-93c5-4ca5-b687-f955d1b84c92.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A198,ea240769-e51c-45f5-a131-ba123e598622
758998a9-f7d9-4e18-87de-d264754211b3,c7d31245-5d71-4a23-8a33-4f83c4718e20.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A5GT,6250b800-f72e-4c8e-a0e0-206049398ba7
21e2be3e-592f-4120-b234-cefa0e34427a,09f758e5-6be1-4f29-ac92-869d92f8fbcf.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-DA-A1I0,68f75ab5-9d77-40c5-a8ce-f56016bbe9e4
96256b46-8d98-4ab3-aa8d-af99480a6ab3,d708a0d7-edda-46a8-b717-1b48c073c828.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1Z0,6a1966c3-7f01-4304-b4a1-c4ef683b179a
33e60d79-ee3d-4e8f-8a7b-6dcc2f69152d,156a3def-5866-4be4-ad0b-61b957d5b6eb.rna_seq.augmented_star_gene_counts.tsv,4.3,TCGA-FS-A1ZH,9f5bd948-dc3d-4b17-a114-d2f5c46fe10c
a2ae73d6-cf18-4450-89b1-c3273272896c,bd9c63e1-a1cb-4b2f-a909-839ce2fd8618.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-GN-A4U8,d3b77da8-be1d-4955-b1c7-55b7769785e8
d0c42dcd-73f9-47f4-b18c-285ece825e1d,8683d8f5-bba5-40a1-a460-ad6183d2302b.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EB-A5SH,aa597e8b-7813-4837-b778-4dafe3b091bb
0bbe1ae0-71cc-4a7f-b7cf-80154249b326,aa5bae83-33a0-4b75-a52d-7ba53267f6d3.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-GN-A4U8,d3b77da8-be1d-4955-b1c7-55b7769785e8
defe5fb5-4dd8-4fc7-9cce-534bb5190357,a6105a18-de2b-470c-bbb1-8c1188c57e22.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A1Q8,7b7a49b5-5be8-4966-8f3a-e6e01e694f86
abec8314-9a0d-4807-9d53-b5e105ed3f6b,004064de-0e10-491d-b3d8-bc628a8f70a8.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-GN-A268,c6be76d4-a1ba-4dd6-84bf-3b30cabe144e
698a72de-c0b0-4a97-b2a4-9acf4df06db8,a8736e1b-c036-42fd-b8d1-558724484f68.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A5GS,c03152cb-c6e6-47e2-a1cb-2354260a3661
bdd5f0a7-3284-4ad9-9b42-3b7ee5863679,21e66f0f-e49d-4e75-bc70-f1d248c1b947.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A19T,b85b14d7-3b5a-4800-af12-622ec03b9fe5
b487aab5-b70d-4f9f-8b19-8efeaa420b3a,e598b2c1-abeb-4421-acf8-79fe3d507ef8.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2MN,0797caaf-18ad-41c6-820a-e96554d14b31
cebcd3ab-a574-4504-8007-2d12d92d5e55,d01f4531-b145-414b-bc1c-0f1a148b771e.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A29M,1af5d168-a3ff-4648-b195-ede2e7a5ca26
ed10b8f7-46a7-45b2-98e0-966b485d3dac,b35a4a43-866d-4781-a4a8-9e2e728202ba.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2ML,01cfbfae-f344-439d-aeab-a9e15d636325
262c1310-3584-4356-b0d4-3b4a6093c0f5,cc1c7e4b-89a0-4d94-b9e5-293c2eacadd9.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-GN-A8LK,962ff090-16c0-438b-8213-86b2bd306e4c
50bbbefe-3eba-4562-be2f-870b7deab4db,1af0bfa7-8beb-499f-a658-ed1dd9fdb701.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D9-A4Z5,a4e5a8ba-dbb2-4ee9-8ab3-cc5bab152cc2
04f94e10-a3b8-4eac-9dfd-0745571698a0,25f272b8-11f5-4edc-9c54-f4115fc0a5de.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A3MV,f581a9b5-8956-4ac3-9375-370c446cad29
aa5243e6-ef02-4940-8dbb-be91b7914863,12256b85-6662-41b3-a5d4-890ced0222e5.rna_seq.augmented_star_gene_counts.tsv,4.3,TCGA-EE-A20H,267b98e7-708f-458a-82d1-5faa415b9ee7
ffcf6ae1-5491-43cb-9b66-54addaa56362,d93b1580-c20d-4611-ac99-c0cb33f37a45.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EB-A5SF,32e40e0b-e74b-428c-acd3-84ec6a80c024
86955b55-77b1-41aa-8103-2b8bb284dff9,0ec02d90-7ccb-476e-a8bb-9a9c8f158dee.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-BF-AAP0,5f07d78a-44a1-4002-a55c-5fe01b35d669
6c68991a-819b-4d2f-ab04-eed0fd6e7aa9,3bb03dc9-6daf-42ef-95d6-cdf726f926e8.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EB-A5FP,2e6f9985-6d13-4b08-8a40-5ea44e9553f0
d23b62de-cf67-4547-9041-27d447b6598e,49319954-0844-4fbc-a931-df0e4cdbcb14.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-W3-AA1O,db950f20-c869-4e1a-ada2-dbdc82b5865e
e546a2d2-245b-4508-9b45-5817f3662043,87a582d2-22f0-4d22-8d2d-8fec2f1e7e8f.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1Z7,f3bb6362-6801-4c95-a828-09c0002a8b87
14b53b83-c7ad-40ec-b131-908cc76f7d41,de751aae-bc7a-4d70-9d06-4417be4facae.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A19C,d5f8b18c-8ae7-457a-aa3e-c4bd77b276ab
ac71179d-766b-43e4-8cd4-04c6b63a70e1,7cd1f8af-7c1d-4a56-a617-b8debf493122.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-Z2-AA3S,71b347ac-6ac6-475d-8e21-754764180948
b4e25212-c925-4cc2-b335-c047b40b1b72,f81935a9-10ff-4ea7-8f22-b78b842a00f1.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2A6,cdcf4d91-98a1-4a65-98dd-c6fc80805a0c
4185651f-b3cf-46a0-8108-f1609bcb37bc,d3be84d5-9dd7-4366-9aea-532dc76f19ba.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D9-A6E9,259b4d49-7cfc-420f-ba5e-65febc328ce4
b67d64a1-f19f-47ca-b22d-31ac89cb9e43,20679021-a108-4728-ab9a-fa3ca2fed0d0.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-WE-A8K6,8d7f8f4d-aef9-4d1b-bfb4-7ed85b0797b3
fe379273-286e-4e32-9d66-bdbea6340e66,b2ea247e-4d51-4d77-a1ef-281bf4dfe249.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-DA-A1I2,01ad975d-c2ed-4e4d-bd3b-c9512fc9073c
b2326886-2b2a-4fef-b540-6aede1219c10,1b0a23c2-785d-4a14-b673-86c97ceff401.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EB-A6R0,5bf40b29-d722-430a-91bc-cad941ee3694
4f85f74b-2f5f-4529-aef2-2467f4e13290,dfc53815-0784-48c7-84aa-f23d087a13df.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A8GP,95f469b1-e109-4d0e-b9aa-2060207f8a03
df0c6c78-bbd5-4277-aa8c-baed39c22c5b,b1699698-8012-433d-9128-2e43158ec048.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A3AB,0f7ff1fc-95ec-4eb5-a308-6b8f24eec29a
b36ebb94-8ea7-4ce6-8d16-83af643fb2bf,b09c5d28-8a02-4343-b678-07cbf351ed44.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1ZK,1404791b-86bf-4dfd-85b4-c8ff356f109c
2716fe1d-01ab-43b1-9f3b-cbc1ce9c7cbc,22f63ce0-5364-48b0-b424-5b971a1dcd33.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-BF-A1PX,197ac33e-d5df-40de-92f2-6ef7fe2ad6dd
be14c489-c096-41fc-a3e3-be5a2cac97e9,85d43afd-9aac-48ca-a9c4-00357b7207e1.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-BF-A9VF,1412ed30-82b3-4a89-9d19-f04196dc3a9c
f60d9aed-560f-4325-8423-b0ed5c7e7fcc,004589d9-7eb6-46cb-b822-20cd1939aa7e.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2MF,0e2af161-5a1e-47e1-a7ef-010e47b8cb40
ce3b6d73-7ed9-4502-9cc7-3176ba66ec3f,fe036511-fe82-467c-9c6e-59bfb8b0a329.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A1Q5,238111f9-a08b-49b4-9035-cc43026330e7
b81a66ea-a3c8-44da-8a34-0f61805ae6d9,824433bf-151c-46ea-9ea7-f53813f66a97.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A19D,3409f118-1798-48d6-9556-12a5c77ebefb
1e30f630-887a-4cff-a262-c0bac82c3af5,a8877d9c-7dfb-4544-bbb9-7ef4176f3429.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A3C7,3b62e38c-d473-4329-86ab-5d4977f92b09
e8938336-0760-4332-8d95-84164bf0c873,9a4f9e4a-dc97-4f8d-9075-537b62fb98d3.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FR-A3YO,62e928c1-df8b-4771-ae46-5da40794daf2
2667bec0-5fb6-4499-88c5-6dbf8c58ab2f,3531a950-9532-4b22-93bc-f7f9551bc08c.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1ZF,e0d36cc0-652c-4224-bb10-09d15c7bd8f1
738d4e33-28a2-42a7-a9b9-c8b44bf3e787,4ff81b7f-2dbc-453f-a68b-fe40315b2ef7.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A3C8,16182443-12a1-4b0f-a6ab-33c2942e2991
ba7d31f0-0f48-4d04-a8e5-2643f79ec011,d1ecfbcd-8e13-4c5c-8536-6fb1e878e193.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A3MU,714f58d6-14bf-4e60-96ac-104d4abd45ed
efdfc201-4aa3-49cb-ae6b-e5746bb7244e,57f2cc66-9163-4e07-93f8-d5a2158e7125.rna_seq.augmented_star_gene_counts.tsv,4.3,TCGA-EE-A2MR,449c9d70-d8aa-41d4-beeb-0bbfc73a23d8
1abedfee-a1fd-45f1-9e3a-f43338d80ed5,52425995-0bd7-4149-bc2a-26522ebd143d.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A2ND,1b3f92b7-658a-4bbd-b086-20c1cd976d54
95e466b9-f09c-42e1-b23c-844aa3e644c7,8ed1ae0f-90db-445c-9805-f8ae9b55da80.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A2NG,f788f950-7953-47a6-b833-f9e5daa28fd3
1590089e-dd45-4e20-8110-1cd8e641a5aa,c8b9a438-4194-4243-a738-4e0bd4184f19.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A3ES,b93f703e-be51-4469-aaac-2d4a87a37639
11583ac4-aac9-4506-9f5f-7370c9636c99,20d40b1a-fbe0-4710-b0db-5c190e00addd.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A180,7ee2f8d5-6c31-4f5f-a779-b43979e66d0b
dfb021ae-9736-4497-b1a2-f647fdf281c3,4e24bc58-d246-4c96-952a-a18f95d142b2.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1ZY,a3df4ba6-538e-4b53-a356-eb1ef743b2ab
8620ba67-3c2b-43c8-a72d-987f52b14037,a7bda5b9-9c95-4f90-bab6-10ab15ee2b48.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2GO,783eb662-7d7a-4637-8500-e2d86d73ec7b
ee83417e-c740-4600-9461-a837aec99a47,6a2c6371-d8c6-4ca0-9a25-da16ed281d60.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-RP-A6K9,5359d381-e7f2-4155-a559-7da9cda42ed9
3f8e4896-62b2-4102-b083-507aca152fdc,9488f59b-105a-4c4b-844e-23498427b51f.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D9-A148,fed23055-1600-4128-8d73-e1aa902a9d1d
06659cc6-27fe-44c1-806e-457868ea7c3c,8c7c9bb7-76e0-480c-a0de-bbf48fa398f4.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A3AD,0f1fb775-c4a2-4a1e-8b09-f935233cdaee
0426ebba-c018-48ff-b493-4ccfc1b32f0c,6ca5eb09-d104-4305-b3ec-4d6e8a0c2850.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A2NF,d32a4219-4cca-470f-b6b3-11447d9f5e0b
c3183b2f-9803-4d4e-8425-9bc1df199005,ddef6a35-2b19-45e9-9ace-420a8e94db86.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-GN-A263,08d2b181-2b6e-4754-bfa9-5a94a1f18526
25091999-a496-480b-a60c-e43703ecb9d4,3711c9b4-a52b-4786-8bf8-5b6a59605c16.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A2NF,d32a4219-4cca-470f-b6b3-11447d9f5e0b
f3cd8df4-ed49-4083-9629-e16f90993ea2,3ca8899d-3ed3-478b-a70c-919f68969d81.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1YW,57dd4d65-cfad-4533-92b4-90742289603b
19a4a35e-e528-4a0d-9228-3487d81bcbaa,637a6a07-fc4c-47ed-a442-a2e8368c59c6.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1ZU,7ce09a09-074e-4f38-bed7-98ab34347fbe
8d7ed67c-9a1b-4296-9d2c-5c900b265dbd,d14f7871-db2f-423a-9e08-4ca84e452d61.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-GN-A4U4,6dc9c5b0-77e6-4c53-a75c-8f01731c54e8
c67be5f3-89cf-4209-a270-6d2989beaea5,53fd72a0-30b5-4488-afb2-e77c2fd6a0d4.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A2NE,1068ad76-612e-40ee-b2fa-916da14b7916
e9814e23-2b75-4b4e-804f-12193a528da1,550c15f6-55cf-4928-bc62-bb28bc5672da.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2MM,c9dea107-fc12-4559-ad27-2800ae6b42e4
f71c6fd6-ff3c-402f-8458-7b536ba441a5,12305e97-f72f-4de7-9735-4cdbecb60296.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-XV-AB01,04add7f0-d212-486e-ae70-d41d8112f523
31345409-df9a-48b9-91fd-09a18e099aa0,2d8d97e6-b599-4444-8e11-73adb55be0be.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A8GB,4274d9ab-679f-453c-b086-7535cf798f0a
9e16818c-197c-459b-8747-f59474bdce71,b95ca895-419a-45de-8f20-9954a2447d6e.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A5GO,854466bf-b943-4acb-b4f1-6b285cb813e3
4b99dab3-9393-4c29-a093-67878c3cdbf1,8d532c55-71b5-4992-9aba-7480d7c390ce.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A19L,5f6df69c-4ebf-4811-8b28-ad393dfbe1a3
907aeb1d-3fb9-46bd-ac47-1226969d3c77,aefb974b-c7d9-47f0-8f18-9346c087ea64.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A19W,e952fd3d-8e99-4199-bbcd-03c9a3430ee2
32081341-7445-40bb-b785-c8ed03db86d3,103802e1-b3a3-4c55-b094-5011798b6de3.rna_seq.augmented_star_gene_counts.tsv,4.3,TCGA-EE-A29Q,6a1818f9-9303-41b0-b3b7-07faf5055c86
fe6f0138-1707-4c1c-980f-4711f7c04dec,f5760366-59eb-417d-a935-3f78e999dd42.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A8GJ,42fb358c-cc9b-4963-9d16-4a7aa915002a
eec07dba-842e-4f12-b78b-b94b5718964a,bbba6e8b-9e37-45e0-b663-f81631e76828.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1Z3,29bcb876-5a91-4d56-af47-7b4c856c151f
36fb8a2b-4671-4df9-8c06-263ee7dc8e15,1b572d35-f98e-4389-b234-a2591a74d7a8.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A42H,ea3c0988-17c7-4eb0-a1a6-cef1e0865384
2b41f892-17f8-4657-8212-c1c15d960e3f,07108549-98ef-4c31-b649-feb043879304.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-BF-A5EQ,53de8f81-a226-4ab9-bddc-856ffd111817
6008907a-31ee-4080-919e-1d1a0dd5ec25,b652254e-228b-40d4-be79-536ad87dad69.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A181,dde0b2be-ea43-4de7-8feb-ccdc073c6978
1cc85ed9-2f62-4388-9657-8e39e36a10b4,9df80cad-d7ec-4d64-a96f-783e07b6281f.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-ER-A19F,0bb8c284-412b-4bbc-a508-d0a21db376cd
0836c7ec-979c-4906-acd9-96b1e076149c,38ac1da2-32a1-4530-a553-e5adff884b4f.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A51N,b770ed96-a48c-4e88-8db6-b2d1a1619da2
1812a244-f248-47cb-9519-5a8c4132a8cd,32a200c7-6f8a-4393-ae39-48c73b7935cf.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A4F9,0caa706a-251f-43a0-897a-111aec0acc82
7004618e-df6f-491f-a7c7-4dd2bd07c594,981c9bee-bedd-4a1a-929a-26013d1077e0.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A2JN,20ae4c90-ea2e-42e8-bc0e-f0e6be0dadeb
5768d960-0e79-4927-a7a2-860a7cc1bcf1,16dd072b-b664-43e8-8862-c9d9d945f8bc.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-BF-A3DM,1ca2eb9f-9496-450f-83fe-c7a6cb1a075b
714c26a4-1a65-420b-bfb3-ca993a2906e0,1bc1db1d-c538-4aad-be91-ce3d683221e9.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2GC,0a4b780e-8143-4118-ad98-fd2a2a6678c3
52902940-1f79-4432-bdde-f20f286e0d9b,30608f63-2604-489c-bf96-09e56acfe912.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EB-A4IS,187376e0-b4f3-44ed-ab43-88b6eff3e552
a3e0b623-035f-4f3d-8476-ac7fd0d60ea1,b2e80b2b-559c-424e-837d-fa1de6b912e7.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A51R,1f66a0e1-640a-4caa-85f1-61c6de475cf1
67dd7c74-80e4-449a-bd20-133a423419d0,74cffe84-dca8-4673-925a-9e0d6344832a.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A3JH,2e7cfa51-8965-4c11-8fef-077fd258fbe4
883c037a-ace3-4aa5-b5af-b731c94d9963,aeac6db7-09bd-45f9-a5fd-c8358f86bff8.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A2JL,28cf244b-77dc-4b31-a65a-9746f15bb07e
77859e33-6cbf-421a-b7b2-f17fda808f95,b65a6759-a9a4-4740-a9e3-962771dd9954.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A3C1,2ff77467-19f8-45a0-8d42-2f9a69295498
04830303-b63a-4362-a03b-9cf0750e2063,a982666e-f262-43d0-86f1-6a6c20772b94.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1ZZ,f6ff5e77-60d8-4987-9a92-654fd4db81f1
780701d7-0632-40df-9860-88b1036686da,198b23eb-5efa-4c7e-84f6-96976474de0b.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A2JA,33d7cccb-6349-4337-8c5b-6e3e8b3c7af1
b16ddfde-1f0e-418a-996b-672f8aa356f6,0bdec778-829d-4cba-8d0f-dcaa0d8803b1.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2MK,47ffe5ef-7d1f-44eb-9307-104771b39381
607aa123-b046-4f47-a098-2cfd2b2fe577,927add57-b6d3-46c7-bd4c-f27d98a5b864.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FW-A3I3,436a0116-eada-4b8f-aafe-29eb7f3241c4
6181aef4-c42d-4b29-be35-e502db0d697d,8b88f1a0-d67d-4400-95c1-dc00ceb8b15f.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A8GM,44b5453a-3009-43b9-bc34-71a11a6d5e63
d47f96f6-a092-4dc2-8214-b7ed5b4212ff,ad2bbb19-6d02-480f-b011-d4327c3c5607.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EB-A5SG,44eb0daa-a3ed-4ab5-a3e8-91911bab0dea
4bb9ade9-6329-4319-a250-01f2fab3da5d,d09c8395-a27b-4c09-b2d2-79c2eb1db773.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1YX,4537c0e1-b2bd-425f-a6f4-27f4733dc25a
8e913dc0-81e2-4d51-b18e-d27dce439193,2c76906f-57a5-42b2-aa73-544814ea4657.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2MS,4a4f5ee9-b588-4357-b058-effbfb53e2c3
d7225a0b-71e4-412d-a39b-c2487836af8f,c4ed4554-ce21-40dd-b85b-3b2912b29b89.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A4F2,4d22dce6-0f25-44ee-89e7-5b5ee2ee9799
ffbf537e-4ff7-42dc-aa8a-386caed2d422,bc467b80-495a-43d8-837a-4385aa178307.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-DA-A95W,53848dbb-87a1-40fa-a5af-c711ea7c8778
631ef22b-0162-47a7-9dd0-c1d33f9a1de5,47f225d0-6724-404f-9489-19dc77637940.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D9-A3Z1,4f7e7a0e-4aa2-4b6a-936f-6429c7d6a2a7
48797c31-ab2a-48b0-add1-25954dc8c901,81c0d65d-fb6f-4acb-a038-17d90d32d922.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EB-A85I,50dc9c63-c491-4afc-ab12-74b40eba58b6
fc4734b5-f091-41f1-87db-2bd89752c943,3af1ff76-660f-4dff-822d-cbc90999d3ff.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-RP-A695,382fd44f-6011-4427-841e-0f1eda447fe5
16d1ff06-7ddc-4c3c-8c53-1ab720a6d686,ccdce530-38ba-46f2-867c-9359902d85b0.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A3JI,296f44f9-3ecb-4b40-ae51-c3a06e3fbe00
ab4c3e77-9668-4029-a3fa-d5759a18f91f,4ce20929-7d04-4c4b-9e3c-de22d237f254.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A1ZE,2c79add1-8093-4e81-8f80-069af7b7c2fa
a949bd22-9889-471d-a2b4-f65544623f9f,6f1230e0-14a2-4018-bab4-f6ec2862fe6b.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-RP-A693,3b618072-3bf5-4609-865d-ce3611c729cf
86a34fc7-5de9-404a-80a3-9b08328fd8f0,aa42cff8-f7f1-4210-ab49-a7eb563c2c98.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A51J,2d8868ab-a7db-4cbd-a9af-cc485b29c177
65098f04-7be9-4727-b30f-59087fe4ffa6,2723b191-7c84-4edd-b0d0-da8ba4a1a894.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A29S,5dec1b6a-5d60-463c-9655-fc7ed79ca19d
9be77f99-e6d0-4a90-8a04-167e4dff5cb1,59364db9-7bf7-4a15-9798-8e3886078012.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EB-A1NK,27c9e7aa-1760-4cfc-95b0-a091d35d317b
f462cb00-be8f-4f26-85a6-03dbf043a881,c2e34dda-0852-492e-9cde-3ff606259c12.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-GN-A8LL,638eb185-fe03-4632-a969-9655e3339b2e
4d9d4c19-8f75-4b96-a080-400edb7f7974,a270eff7-ab2e-4b43-bf02-8995026372f0.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-EE-A2MT,69a17647-493f-46d2-9cf0-6596e56289a0
3f52dc4b-32ee-4422-a492-71286ea0baa1,e8ff4a79-4175-479b-bc5c-e09d238babeb.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-XV-A9W5,64690c6f-80cf-4a87-932c-7d7b3d0fbf6f
578856b4-6695-4aea-8b09-24e6e33fd094,da7cbc0a-95dc-4303-a5dd-75857c066f3b.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-D3-A8GN,7038de05-4e26-49af-b78a-5a00ce9a120b
db4f787e-1275-4bdd-ba39-eafb8e3121fd,ec882950-7595-4ab7-a8b8-86d1422a948a.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-FS-A4FD,745c699b-8ecf-4653-b41f-6620f11bcf39
50afa590-fd80-4faa-9210-c47c595e99f7,8914dcad-b703-4099-a5dd-edb9cedc104c.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-GN-A265,61b777f6-a59a-4500-ad33-107e2c9254c1
1f8cef65-ab1f-44cf-b706-7f1f25926dc0,e0b149bb-4467-4928-a80b-ef3ac97ddbd2.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-BF-A3DJ,62393dab-ab41-4785-9a57-aa4c25d223e9
2348b25a-1aaa-4554-b181-a431fcb7f5a0,4245e942-3439-4e98-9733-b0b8ac25ad56.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-BF-AAP2,7c6e2fe9-d1ff-4bf4-bda1-cc3615eb3584
04705af1-2ee5-4aea-9273-5f7372f4aad9,bdb0fb38-9d28-4c8a-8e79-99b183062a2d.rna_seq.augmented_star_gene_counts.tsv,4.2,TCGA-GN-A8LN,7f7bc51f-7f75-4796-9ce5-a4735c3c0807
